0.0014162,0.001309,-652.92,-653.63
0.00086407,0.0012645,-670.66,-661.39
0.00018151,0.0011502,-657.9,-658.3
0.070323,0.0084682,-553.57,-554.23
0.00098587,0.0018513,-681.95,-684.47
0.07054,0.0099344,-612,-611.96
0.070495,0.0080389,-554.25,-694.96
0.0008144,0.0020819,-681.32,-563.83
0.00080264,0.0028425,-657.88,-598.89
0.0012142,0.00046036,-666.57,-589.86
0.070457,0.0089387,-590.85,-736.68
0.0013744,0.0014203,-731.05,-731.07
0.070387,0.0091401,-536.72,-536.78
0.070299,0.0092233,-553.33,-552.91
0.0029376,0.0022991,-683.2,-679.32
0.00051233,0.0024636,-588.32,-527.93
0.0013656,0.00097868,-633.55,-634.6
0.0017908,0.00048577,-731.2,-733.3
0.0019532,0.0016567,-703.88,-702.86
0.0032398,0.0008812,-678.87,-679.11
0.070367,0.010096,-577.86,-577.84
0.00052735,0.00051607,-715.76,-717.84
0.00060444,0.0008557,-624.86,-477.83
0.040262,0.0048496,-650.86,-660.26
0.00039666,0.00039634,-685.88,-685.82
0.0006717,0.0011375,-715.66,-586.15
0.0023126,0.001934,-754.64,-749.92
0.00044947,0.00027305,-679.46,-683.75
0.0013886,0.0042078,-623.56,-618.81
0.0012233,0.0025492,-722.34,-613.39
0.035482,0.044634,-462.46,-594.21
0.0012658,0.0012786,-697.56,-699.43
0.00064129,0.00046715,-648.33,-648.59
0.0002302,0.00067581,-685.4,-686.28
0.0018928,0.00039205,-632.81,-632.89
0.0057942,0.0010497,-656.18,-655.42
0.070273,0.0044706,-504.56,-611.31
0.0021228,0.0016145,-696.1,-696.1
0.070304,0.0043142,-482.35,-561.82
0.00052499,0.0011518,-649.27,-553.33
0.00043002,0.0010289,-713.07,-575.72
0.00049787,0.00034102,-657.7,-658.56
0.00025998,0.0010633,-609.16,-611.87
0.0017989,0.0015559,-678.66,-675.14
0.070278,0.006379,-517.77,-517.5
0.00061771,0.00036396,-671.03,-672.28
0.00092164,0.0007594,-705.12,-557.36
0.070558,0.0068734,-505.87,-501.93
0.001679,0.023787,-579.56,-598.65
0.001425,0.0033704,-753.73,-750.14
0.042452,0.0028471,-555.89,-626.15
0.0014543,0.00048898,-645.55,-547.91
0.0040765,0.0060068,-715.4,-729.29
0.070371,0.008888,-573.77,-685.93
0.001366,0.00041429,-691.27,-692.27
0.0035284,0.00055092,-667.98,-668.91
0.001126,0.0017214,-688.09,-687.3
0.070658,0.0071428,-529.22,-646.04
0.00040214,0.0011153,-631.93,-631.25
0.0017723,0.0017268,-676.24,-675.07
0.0035938,0.00081604,-657.62,-655.01
0.00027397,0.00062833,-669.71,-669.83
0.070428,0.038791,-365.63,-539.79
0.0015097,0.0006436,-665.97,-663.87
0.00069239,0.0025475,-682.57,-680.58
0.0033898,0.0042794,-547.64,-547.05
0.070343,0.010084,-549.57,-655.63
0.00063445,0.0021215,-718.02,-713.97
0.00069166,0.00078685,-730.26,-731.63
0.070388,0.011978,-584.52,-584.55
0.070365,0.01318,-603.28,-712.04
0.0031554,0.0023787,-672.33,-558.41
0.0024479,0.0021708,-698.39,-694.65
0.0021858,0.00043606,-621.24,-624.55
0.00072293,0.00076859,-686.22,-688.31
0.002431,0.0032533,-721.86,-722
0.0011597,0.00053616,-647.6,-649.44
0.00080605,0.00029564,-706.96,-707.99
0.070236,0.0050406,-447.72,-460.09
0.00046699,0.0010056,-575.5,-583.33
0.070338,0.0079734,-539.9,-539.9
0.0017795,0.0025663,-746.05,-619.03
0.0016912,0.0015907,-647.18,-645.5
0.0012611,0.0010133,-697.81,-698.07
0.00036101,0.0024573,-648.34,-648.27
0.070271,0.0040888,-485.04,-580.97
0.00028179,0.00026646,-655.09,-655.04
0.001008,0.0011559,-606.25,-606.65
0.0046027,0.0033235,-632.36,-641.25
0.034264,0.0012155,-560.21,-601.97
0.0054351,0.001023,-688.06,-684.51
0.00094863,0.0037294,-642.24,-547.94
0.070454,0.0079885,-559.57,-695.28
0.0016165,0.00026265,-727.13,-727.31
0.0025693,0.00035556,-674.18,-673.54
0.070425,0.0074128,-535.69,-534.55
0.07039,0.011478,-566.99,-685.28
0.00048843,0.0008885,-731.72,-674.73
0.070401,0.0080466,-521.08,-588.71
0.036729,0.0039428,-630.04,-580.17
0.00079146,0.0033489,-618.2,-567.66
0.0026601,0.0013642,-757.55,-751.61
0.070381,0.0077428,-545.16,-649.31
0.0004679,0.00093865,-660.5,-664.52
0.0018154,0.0029123,-694.05,-696.81
0.00026617,0.00034123,-644.63,-589.36
0.0011498,0.0027128,-676.95,-673.81
0.070072,0.0089427,-534.33,-650.87
0.0030732,0.0021162,-712.9,-643.67
0.00017246,0.00065828,-631.18,-631.26
0.00242,0.0019324,-650.68,-648.4
0.07046,0.005451,-511.12,-572.88
0.0012681,0.00049343,-647.62,-648.18
0.041497,0.00361,-654.34,-700.75
0.0026079,0.0026538,-670.67,-663.73
0.0020713,0.00045388,-689.08,-573.66
0.002432,0.0025495,-675.24,-675.15
0.0017701,0.0018637,-687.98,-569.88
0.0007327,0.0020184,-628.58,-630.96
0.0005371,0.00077123,-641.06,-641.71
0.0020178,0.00085726,-693.28,-694.17
0.00040876,0.0010712,-672.02,-669.69
0.00088759,0.003122,-650.09,-649.63
0.0028291,0.00096333,-661.44,-537.4
0.001936,0.00072139,-739.75,-608.41
0.00039503,0.001539,-689.66,-687.8
0.070335,0.0070844,-534.66,-661.93
0.00093983,0.00029077,-642.03,-529.59
0.00085168,0.00051074,-639.04,-640.74
0.00027327,0.00097455,-735.84,-741.21
0.0026057,0.0012424,-678.29,-682.79
0.070443,0.0063509,-559.07,-559.99
0.00030567,0.0017029,-687.34,-688.09
0.0026518,0.0016714,-634.98,-633.07
0.070375,0.0070109,-475.88,-475.87
0.0015461,0.0014622,-632.51,-632.47
0.002591,0.0036634,-616.12,-613.78
0.002752,0.00072859,-738.3,-739.57
0.0026264,0.0020341,-657.86,-653.16
0.0027003,0.00077188,-731.27,-727.6
0.039246,0.040793,-519.64,-668.99
0.014569,0.0012048,-667.46,-578.34
0.00075635,0.0031555,-625.56,-615.7
0.0022658,0.00082293,-638.55,-643.62
0.0015187,0.0012838,-691,-691
0.00060187,0.0036442,-639.59,-642.22
0.001639,0.00095359,-657.57,-499.79
0.0013297,0.001519,-650.64,-648.78
0.033808,0.005063,-561.73,-630.56
0.001982,0.0010153,-702.33,-601.44
0.070673,0.005343,-533.43,-533.27
0.070388,0.0082028,-560.26,-668.05
0.0016727,0.002733,-714.66,-714.27
0.041321,0.0038612,-601.42,-534.28
0.00021007,0.00073052,-687.26,-613.41
0.0043611,0.034902,-595.06,-624.82
0.070609,0.0097135,-593.55,-684.66
0.070312,0.009448,-550.22,-549.59
0.00084291,0.0015443,-666.72,-574.36
0.0013713,0.00036801,-716.27,-718.43
0.00029415,0.0014076,-714.76,-715.43
0.0016246,0.0028601,-643.24,-642.76
0.00088658,0.0008344,-697.26,-696.88
0.00037045,0.00055009,-707.9,-708.58
0.0015887,0.00053601,-657.51,-658.95
0.0029915,0.0005921,-683.03,-546.69
0.041791,0.0042387,-640.73,-696.57
0.0083411,0.0039923,-649.95,-668.87
0.0027035,0.00090394,-672.22,-540.68
0.00085004,0.0026591,-632.36,-632.74
0.0025692,0.001266,-683.99,-680.23
0.00043414,0.00084411,-702.23,-568.06
0.00090497,0.0018756,-699.11,-700.44
0.040256,0.045167,-565.96,-733.15
0.0018362,0.00071806,-590,-589.57
0.070547,0.0085713,-544.23,-690.5
0.040287,0.0051078,-656.16,-724.76
0.0011516,0.00095752,-701.58,-701.43
0.0021356,0.0021557,-633.55,-568.56
0.070367,0.010061,-570.22,-675.34
0.00055081,0.0013339,-711.39,-709.64
0.070476,0.015173,-452.47,-680.52
0.0022417,0.00076632,-654.4,-544.21
0.0020902,0.0010252,-664.52,-663.47
0.0016962,0.00096494,-655.57,-655.57
0.070416,0.0088693,-559.31,-560.38
0.0015081,0.0015775,-695.28,-692.33
0.0013397,0.00083237,-645.79,-646.88
0.00018624,0.00032137,-714.98,-585.88
0.00098919,0.0027651,-670.82,-567.44
0.070466,0.0065964,-508.66,-624.6
0.003491,0.00070241,-664.49,-662.18
0.0005182,0.0022313,-687.46,-685.76
0.00042064,0.0014089,-664.45,-664.59
0.00065132,0.0005549,-740,-743.6
0.0027055,0.0014443,-702.68,-702.73
0.00053073,0.0035237,-639.43,-636.48
0.00039585,0.00046497,-658.42,-619.6
0.0014266,0.0016401,-678.84,-679.61
0.0037016,0.0022491,-626.54,-560.21
0.0027154,0.00042767,-639.19,-622.46
0.070467,0.0073267,-523.06,-522.73
0.0010392,0.0017455,-654.31,-659.45
0.070256,0.010302,-539.85,-672.18
0.0011747,0.00091536,-664.69,-666.52
0.0022783,0.0034334,-690.9,-691.38
0.070251,0.007528,-528.81,-661.64
0.0023908,0.0017787,-650.52,-595.2
0.00079112,0.0010818,-686.57,-688.28
0.0014818,0.0010474,-619.99,-543.9
0.0034624,0.00084097,-619.82,-615.21
0.00078111,0.0013225,-620.85,-622.43
0.070349,0.0079533,-574.28,-647.44
0.036705,0.0021093,-651.46,-697.51
0.070016,0.0084003,-565.78,-702.19
0.0017108,0.0017979,-647.28,-652.87
0.00062825,0.0011204,-687.27,-687.98
0.0031495,0.0025533,-663.65,-664.61
0.00069951,0.00049652,-655.52,-657.49
0.00113,0.00027262,-724.32,-727.66
0.0011797,0.0012455,-724.65,-722.16
0.0020914,0.001788,-655.39,-653.72
0.00066321,0.001214,-614.23,-614.39
0.00022903,0.00090432,-658.88,-598.85
0.00043834,0.00050402,-672.62,-673.19
0.052721,0.0054618,-615.72,-705.31
0.043982,0.038605,-472.22,-527.94
0.0013367,0.00051008,-725.18,-724.93
0.0023579,0.00092449,-640.16,-461.26
0.070286,0.008261,-544.57,-544.39
0.00079966,0.0017193,-714.17,-715.53
0.0017398,0.0010864,-574.87,-574.3
0.0016281,0.001383,-705.19,-704.92
0.00058086,0.0033329,-637.81,-512.55
0.037795,0.00095192,-612.72,-646.07
0.0015861,0.00038434,-714.83,-713.58
0.0033797,0.00062521,-636.65,-636.87
0.0013943,0.0028721,-628.04,-589.17
0.0016139,0.0067801,-685.53,-682.65
0.001955,0.00034096,-636.9,-641.36
0.00084437,0.0020615,-671.82,-670.54
0.0027516,0.000648,-700.33,-696.98
0.070573,0.0081015,-520.45,-635.61
0.0028921,0.0042854,-651.17,-646.25
0.0013938,0.0012107,-655.22,-655.39
0.00063847,0.0005712,-641.11,-641.11
0.00025606,0.0011258,-651.07,-651.95
